13 17 46 14 0 0 1 0 0 13 26 0 49 0 0 0.47
1 4 0 0 2 0 3 5 0 0 0 0 3 0 0 0.12
0 12 0 24 17 45 33 32 3 0 3 4 30 0 35 0.6
3 2 0 6 8 2 24 0 0 3 3 1 0 4 0 0.28
0 0 37 46 0 0 13 13 0 48 33 8 0 39 27 0.58
0 0 1 3 4 0 0 1 0 2 0 2 0 2 0 0.1
0 0 2 0 1 6 0 3 2 0 4 0 0 0 0 0.11
2 31 68 8 26 51 1 0 37 89 0 37 0 0 4 0.56
4 3 0 1 0 15 1 3 5 0 0 1 0 5 5 0.25
6 2 0 6 0 10 4 3 24 0 3 0 3 12 4 0.4
0 0 1 0 0 0 19 0 0 0 5 0 0 5 6 0.18
0 0 2 2 4 1 0 1 3 0 3 2 0 0 0 0.12
0 10 0 0 5 0 0 1 0 5 0 8 0 5 16 0.29
0 0 43 8 60 36 0 0 24 89 0 40 117 0 48 0.58
1 0 0 10 7 12 0 7 1 2 1 0 3 2 3 0.31
33 7 135 31 0 0 0 39 0 145 35 0 37 0 0 0.51
30 41 0 13 0 0 0 34 37 76 0 42 0 45 42 0.6
0 16 10 0 8 0 0 9 0 0 8 14 0 4 0 0.39
6 0 0 11 1 24 24 11 1 2 0 5 1 0 12 0.44
8 8 0 11 0 0 7 0 15 1 3 0 22 3 10 0.46
2 17 4 0 0 0 1 3 2 14 7 6 8 0 0 0.35
10 6 8 5 11 0 1 0 7 4 19 0 13 3 0 0.49
34 31 26 25 27 0 11 29 0 25 0 11 0 21 24 0.73
21 6 3 10 14 2 0 0 2 12 9 3 1 3 12 0.52
8 0 3 7 4 0 0 0 3 0 0 0 0 0 0 0.16
1 0 2 0 0 3 1 2 0 0 0 2 5 2 5 0.15
4 0 2 22 0 1 0 2 2 15 0 8 21 4 4 0.38
0 0 0 0 0 0 0 0 0 3 4 0 0 0 0 0.04
0 12 0 1 3 4 16 0 5 19 2 9 11 0 11 0.49
0 1 5 9 12 0 2 1 2 0 18 8 0 7 0 0.36
10 5 0 0 0 17 1 11 4 0 0 2 0 6 10 0.38
0 40 0 27 95 0 0 0 0 0 0 0 0 25 40 0.33
3 23 1 0 10 22 0 6 5 6 5 6 2 22 20 0.55
2 0 4 0 0 19 3 8 0 0 10 0 2 5 0 0.29
1 0 0 0 0 0 0 0 0 0 0 4 6 0 0 0.07
0 0 3 0 0 3 0 9 1 7 11 0 8 0 0 0.27
0 0 45 32 0 39 15 28 26 0 0 42 19 0 31 0.6
7 3 0 2 6 14 3 2 2 0 5 8 1 0 5 0.36
2 6 2 0 0 4 0 9 0 9 1 0 4 0 4 0.27
0 0 1 9 2 0 5 0 0 18 11 0 2 0 2 0.27
0 9 1 1 0 0 1 1 0 17 12 0 3 0 1 0.24
1 5 0 6 3 2 2 0 1 1 0 0 0 0 4 0.16
0 0 0 0 32 51 34 24 37 33 14 34 11 36 0 0.66
13 8 0 3 0 0 7 11 0 4 3 3 0 11 15 0.45
7 0 0 8 9 5 13 5 7 1 0 1 3 2 0 0.38
0 27 0 14 0 0 0 35 8 21 20 37 0 2 0 0.46
10 0 3 6 0 0 6 0 2 4 6 0 6 0 22 0.35
2 3 0 6 15 0 8 0 2 0 2 2 1 11 0 0.3
3 0 6 1 6 1 2 4 2 12 5 8 1 2 0 0.33
0 0 1 1 4 0 0 1 2 1 0 0 2 0 2 0.09
0 0 0 3 4 0 6 3 0 0 1 0 1 0 0 0.12
1 1 2 2 0 2 0 0 0 0 0 1 0 0 0 0.06
5 3 0 3 2 6 6 19 0 0 1 5 6 5 4 0.37
12 7 2 0 2 0 8 1 0 1 4 0 4 0 6 0.3
9 0 0 1 16 2 0 3 3 4 3 0 1 6 0 0.27
0 0 0 0 17 0 35 43 38 7 38 18 0 49 0 0.51
2 10 2 6 12 10 1 4 1 13 0 0 0 2 3 0.4
4 1 0 0 2 0 3 0 4 2 0 0 6 0 0 0.14
5 0 6 4 2 0 0 0 2 0 3 1 18 3 3 0.25
14 0 1 1 3 2 0 1 5 0 1 8 3 4 13 0.32
17 9 39 0 0 50 29 0 0 0 0 72 0 33 0 0.46
0 16 13 0 0 9 0 6 3 0 13 0 1 8 10 0.44
0 0 4 0 3 0 0 2 4 0 0 4 0 1 4 0.14
3 0 0 0 0 4 0 4 0 0 0 0 4 2 5 0.14
